,start,end,livetime,livetime_fraction,delivered_spills,collected_spills,delivered_pot,collected_pot
636,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,13926.0,0.9670833333333333,71995,69626,357627.25558792974,345836.960516439
637,2025-03-25 04:00:00+00:00,2025-03-25 08:00:00+00:00,14400.0,1.0,71995,71995,357221.8220358925,357221.8220358925
638,2025-03-25 08:00:00+00:00,2025-03-25 12:00:00+00:00,14400.0,1.0,71999,71999,357698.50998824305,357698.50998824305
639,2025-03-25 12:00:00+00:00,2025-03-25 16:00:00+00:00,14400.0,1.0,72000,72000,354970.17679586785,354970.17679586785
640,2025-03-25 16:00:00+00:00,2025-03-25 20:00:00+00:00,14400.0,1.0,71993,71993,355918.2906377095,355918.2906377095
641,2025-03-25 20:00:00+00:00,2025-03-26 00:00:00+00:00,14400.0,1.0,71992,71992,352961.2143420901,352961.2143420901
642,2025-03-26 00:00:00+00:00,2025-03-26 04:00:00+00:00,14400.0,1.0,72003,72003,354959.03044730995,354959.03044730995
643,2025-03-26 04:00:00+00:00,2025-03-26 08:00:00+00:00,13662.0,0.94875,71996,68307,351486.5217160301,333219.9841687472
644,2025-03-26 08:00:00+00:00,2025-03-26 12:00:00+00:00,14144.0,0.9822222222222222,71999,70719,353768.38274006674,347426.2714456838
645,2025-03-26 12:00:00+00:00,2025-03-26 16:00:00+00:00,14400.0,1.0,72003,72003,353503.8057075457,353503.8057075457
646,2025-03-26 16:00:00+00:00,2025-03-26 20:00:00+00:00,14400.0,1.0,71992,71992,313666.12531151273,313666.12531151273
647,2025-03-26 20:00:00+00:00,2025-03-27 00:00:00+00:00,14400.0,1.0,71994,71994,326718.24558301445,326718.24558301445
648,2025-03-27 00:00:00+00:00,2025-03-27 04:00:00+00:00,13215.0,0.9177083333333333,72006,66082,355950.48624238407,326653.73239632125
649,2025-03-27 04:00:00+00:00,2025-03-27 08:00:00+00:00,14400.0,1.0,71999,71999,351248.02750174364,351248.02750174364
650,2025-03-27 08:00:00+00:00,2025-03-27 12:00:00+00:00,14400.0,1.0,72004,72004,355704.8706841228,355704.8706841228
651,2025-03-27 12:00:00+00:00,2025-03-27 16:00:00+00:00,14400.0,1.0,72005,72005,350787.4637368072,350787.4637368072
652,2025-03-27 16:00:00+00:00,2025-03-27 20:00:00+00:00,14400.0,1.0,71997,71997,355690.5019003517,355690.5019003517
653,2025-03-27 20:00:00+00:00,2025-03-28 00:00:00+00:00,14400.0,1.0,71994,71994,322800.75646137603,322800.75646137603
654,2025-03-28 00:00:00+00:00,2025-03-28 04:00:00+00:00,14400.0,1.0,72003,72003,341732.2545259993,341732.2545259993
655,2025-03-28 04:00:00+00:00,2025-03-28 08:00:00+00:00,14400.0,1.0,72003,72003,357530.0923462792,357530.0923462792
656,2025-03-28 08:00:00+00:00,2025-03-28 12:00:00+00:00,14400.0,1.0,71996,71996,358042.3660958536,358042.3660958536
657,2025-03-28 12:00:00+00:00,2025-03-28 16:00:00+00:00,12690.0,0.88125,46510,39671,227681.0559429601,194118.8264423667
658,2025-03-28 16:00:00+00:00,2025-03-28 20:00:00+00:00,13819.0,0.9596527777777778,71804,68901,329850.4825845357,315459.4819553707
659,2025-03-28 20:00:00+00:00,2025-03-29 00:00:00+00:00,14400.0,1.0,71988,71988,338156.4121132643,338156.4121132643
660,2025-03-29 00:00:00+00:00,2025-03-29 04:00:00+00:00,12587.0,0.8740972222222222,71991,62926,235044.5494716752,235037.2094490275
661,2025-03-29 04:00:00+00:00,2025-03-29 08:00:00+00:00,13531.0,0.9396527777777778,71995,67650,343803.4371895514,322214.1640684334
662,2025-03-29 08:00:00+00:00,2025-03-29 12:00:00+00:00,13648.0,0.9477777777777778,71986,68226,234561.02385253675,234558.40770057292
663,2025-03-29 12:00:00+00:00,2025-03-29 16:00:00+00:00,14400.0,1.0,57927,57927,45.01022370687124,45.01022370687124
664,2025-03-29 16:00:00+00:00,2025-03-29 20:00:00+00:00,12662.0,0.8793055555555556,43169,37956,119761.9053688137,94101.65592206939
665,2025-03-29 20:00:00+00:00,2025-03-30 00:00:00+00:00,14400.0,1.0,53443,53443,263628.71693073434,263628.71693073434
666,2025-03-30 00:00:00+00:00,2025-03-30 04:00:00+00:00,14400.0,1.0,67358,67358,333594.25170276937,333594.25170276937
667,2025-03-30 04:00:00+00:00,2025-03-30 08:00:00+00:00,14400.0,1.0,64929,64929,319888.25319650414,319888.25319650414
668,2025-03-30 08:00:00+00:00,2025-03-30 12:00:00+00:00,14400.0,1.0,57597,57597,281928.0703853782,281928.0703853782
669,2025-03-30 12:00:00+00:00,2025-03-30 16:00:00+00:00,14400.0,1.0,69431,69431,327936.80031771306,327936.80031771306
670,2025-03-30 16:00:00+00:00,2025-03-30 20:00:00+00:00,14400.0,1.0,71992,71992,344214.91200068395,344214.91200068395
671,2025-03-30 20:00:00+00:00,2025-03-31 00:00:00+00:00,14400.0,1.0,71992,71992,349873.6973436178,349873.6973436178
672,2025-03-31 00:00:00+00:00,2025-03-31 04:00:00+00:00,14400.0,1.0,71996,71996,343782.1268892993,343782.1268892993
673,2025-03-31 04:00:00+00:00,2025-03-31 08:00:00+00:00,13886.0,0.9643055555555555,71994,69427,352485.2787156611,339837.3706558499
674,2025-03-31 08:00:00+00:00,2025-03-31 12:00:00+00:00,14400.0,1.0,71990,71990,349718.3927534013,349718.3927534013
675,2025-03-31 12:00:00+00:00,2025-03-31 16:00:00+00:00,14400.0,1.0,71996,71996,350792.4417960675,350792.4417960675
676,2025-03-31 16:00:00+00:00,2025-03-31 20:00:00+00:00,14400.0,1.0,72002,72002,325278.94657462486,325278.94657462486
677,2025-03-31 20:00:00+00:00,2025-04-01 00:00:00+00:00,14400.0,1.0,71983,71983,343659.1052411968,343659.1052411968
678,2025-04-01 00:00:00+00:00,2025-04-01 04:00:00+00:00,14400.0,1.0,72002,72002,359840.54756117373,359840.54756117373
679,2025-04-01 04:00:00+00:00,2025-04-01 08:00:00+00:00,14400.0,1.0,72001,72001,360353.3978442047,360353.3978442047
680,2025-04-01 08:00:00+00:00,2025-04-01 12:00:00+00:00,13419.0,0.931875,71998,67093,356193.91627577203,331680.02786590497
681,2025-04-01 12:00:00+00:00,2025-04-01 16:00:00+00:00,13780.0,0.9569444444444445,72004,68904,352106.9930305503,336955.27884219977
682,2025-04-01 16:00:00+00:00,2025-04-01 20:00:00+00:00,278.0,0.019305555555555555,44155,1102,55.97032441555019,24.843334718016322
683,2025-04-01 20:00:00+00:00,2025-04-02 00:00:00+00:00,13085.0,0.9086805555555556,71385,64812,311192.1785936094,300962.5419050165
684,2025-04-02 00:00:00+00:00,2025-04-02 04:00:00+00:00,14400.0,1.0,72000,72000,341568.37239050545,341568.37239050545
685,2025-04-02 04:00:00+00:00,2025-04-02 08:00:00+00:00,14400.0,1.0,71999,71999,341223.5638113405,341223.5638113405
686,2025-04-02 08:00:00+00:00,2025-04-02 12:00:00+00:00,14400.0,1.0,71985,71985,349591.3199196884,349591.3199196884
687,2025-04-02 12:00:00+00:00,2025-04-02 16:00:00+00:00,13733.0,0.9536805555555555,71994,68662,343779.70404072833,327236.0134570588
688,2025-04-02 16:00:00+00:00,2025-04-02 20:00:00+00:00,13908.0,0.9658333333333333,52956,51482,118112.92939263738,118110.89338209157
689,2025-04-02 20:00:00+00:00,2025-04-03 00:00:00+00:00,13711.0,0.9521527777777777,59112,55858,188801.98978437606,174252.7535635684
690,2025-04-03 00:00:00+00:00,2025-04-03 04:00:00+00:00,14400.0,1.0,72000,72000,343418.48092706734,343418.48092706734
691,2025-04-03 04:00:00+00:00,2025-04-03 08:00:00+00:00,14400.0,1.0,72000,72000,357896.83184541354,357896.83184541354
692,2025-04-03 08:00:00+00:00,2025-04-03 12:00:00+00:00,14400.0,1.0,71996,71996,350311.79114484286,350311.79114484286
693,2025-04-03 12:00:00+00:00,2025-04-03 16:00:00+00:00,14400.0,1.0,72000,72000,340621.47627349175,340621.47627349175
694,2025-04-03 16:00:00+00:00,2025-04-03 20:00:00+00:00,14400.0,1.0,71999,71999,357468.1438319299,357468.1438319299
695,2025-04-03 20:00:00+00:00,2025-04-04 00:00:00+00:00,14400.0,1.0,71993,71993,356300.90693385445,356300.90693385445
696,2025-04-04 00:00:00+00:00,2025-04-04 04:00:00+00:00,14400.0,1.0,72001,72001,356956.0165086082,356956.0165086082
697,2025-04-04 04:00:00+00:00,2025-04-04 08:00:00+00:00,14081.0,0.9778472222222222,72005,70410,359060.2664278168,351108.20968615846
698,2025-04-04 08:00:00+00:00,2025-04-04 12:00:00+00:00,11826.0,0.82125,71998,59127,358008.98037026194,293799.08781217586
699,2025-04-04 12:00:00+00:00,2025-04-04 16:00:00+00:00,14400.0,1.0,72003,72003,358089.2071469252,358089.2071469252
700,2025-04-04 16:00:00+00:00,2025-04-04 20:00:00+00:00,14400.0,1.0,71987,71987,352484.83467874036,352484.83467874036
701,2025-04-04 20:00:00+00:00,2025-04-05 00:00:00+00:00,14400.0,1.0,71997,71997,358230.3521042506,358230.3521042506
702,2025-04-05 00:00:00+00:00,2025-04-05 04:00:00+00:00,14400.0,1.0,72000,72000,355937.9874874781,355937.9874874781
703,2025-04-05 04:00:00+00:00,2025-04-05 08:00:00+00:00,14400.0,1.0,72003,72003,354087.7056847774,354087.7056847774
704,2025-04-05 08:00:00+00:00,2025-04-05 12:00:00+00:00,14400.0,1.0,72000,72000,357425.9898053893,357425.9898053893
705,2025-04-05 12:00:00+00:00,2025-04-05 16:00:00+00:00,14400.0,1.0,71987,71987,338253.30611126777,338253.30611126777
706,2025-04-05 16:00:00+00:00,2025-04-05 20:00:00+00:00,14400.0,1.0,71998,71998,358539.0248601635,358539.0248601635
707,2025-04-05 20:00:00+00:00,2025-04-06 00:00:00+00:00,14400.0,1.0,72002,72002,357727.36223262287,357727.36223262287
708,2025-04-06 00:00:00+00:00,2025-04-06 04:00:00+00:00,14400.0,1.0,71996,71996,359761.04690638813,359761.04690638813
709,2025-04-06 04:00:00+00:00,2025-04-06 08:00:00+00:00,14400.0,1.0,71999,71999,357495.8297549516,357495.8297549516
710,2025-04-06 08:00:00+00:00,2025-04-06 12:00:00+00:00,14400.0,1.0,72001,72001,356628.77158173773,356628.77158173773
711,2025-04-06 12:00:00+00:00,2025-04-06 16:00:00+00:00,14400.0,1.0,71996,71996,359408.8170780466,359408.8170780466
712,2025-04-06 16:00:00+00:00,2025-04-06 20:00:00+00:00,14400.0,1.0,72002,72002,358246.2798294346,358246.2798294346
713,2025-04-06 20:00:00+00:00,2025-04-07 00:00:00+00:00,14400.0,1.0,71995,71995,353379.3720548875,353379.3720548875
714,2025-04-07 00:00:00+00:00,2025-04-07 04:00:00+00:00,14400.0,1.0,71997,71997,358703.35220863356,358703.35220863356
715,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,12642.0,0.8779166666666667,72000,63211,316353.45401231863,274417.84451958805
716,2025-04-07 08:00:00+00:00,2025-04-07 12:00:00+00:00,13829.0,0.9603472222222222,71999,69144,354393.37946015847,340510.5911417893
717,2025-04-07 12:00:00+00:00,2025-04-07 16:00:00+00:00,14400.0,1.0,72004,72004,343741.76531656855,343741.76531656855
718,2025-04-07 16:00:00+00:00,2025-04-07 20:00:00+00:00,14400.0,1.0,67032,67032,241556.5632577726,241556.5632577726
719,2025-04-07 20:00:00+00:00,2025-04-08 00:00:00+00:00,12975.0,0.9010416666666666,68396,62129,333864.02068480104,303097.7718413503
720,2025-04-08 00:00:00+00:00,2025-04-08 04:00:00+00:00,14400.0,1.0,72005,72005,346527.78779409337,346527.78779409337
721,2025-04-08 04:00:00+00:00,2025-04-08 08:00:00+00:00,14400.0,1.0,72002,72002,336481.71853710094,336481.71853710094
722,2025-04-08 08:00:00+00:00,2025-04-08 12:00:00+00:00,4023.0,0.279375,71998,20114,89564.6876273281,89528.19663507526
723,2025-04-08 12:00:00+00:00,2025-04-08 16:00:00+00:00,11629.0,0.8075694444444445,47409,34890,35.18700913128812,26.24347177840528
724,2025-04-08 16:00:00+00:00,2025-04-08 20:00:00+00:00,13836.0,0.9608333333333333,53106,51416,161565.1242682591,154304.61823962416
725,2025-04-08 20:00:00+00:00,2025-04-09 00:00:00+00:00,14400.0,1.0,71996,71996,336013.57153994334,336013.57153994334
726,2025-04-09 00:00:00+00:00,2025-04-09 04:00:00+00:00,14400.0,1.0,71996,71996,353286.3331180427,353286.3331180427
727,2025-04-09 04:00:00+00:00,2025-04-09 08:00:00+00:00,14400.0,1.0,72003,72003,356585.0210895088,356585.0210895088
728,2025-04-09 08:00:00+00:00,2025-04-09 12:00:00+00:00,14400.0,1.0,71987,71987,341195.6674919661,341195.6674919661
729,2025-04-09 12:00:00+00:00,2025-04-09 16:00:00+00:00,11129.0,0.7728472222222222,72006,55656,292763.7119604714,251593.97406460185
730,2025-04-09 16:00:00+00:00,2025-04-09 20:00:00+00:00,14400.0,1.0,71982,71982,354281.46123601444,354281.46123601444
731,2025-04-09 20:00:00+00:00,2025-04-10 00:00:00+00:00,14400.0,1.0,71964,71964,329546.5335854193,329546.5335854193
732,2025-04-10 00:00:00+00:00,2025-04-10 04:00:00+00:00,14400.0,1.0,71977,71977,343162.6040309247,343162.6040309247
733,2025-04-10 04:00:00+00:00,2025-04-10 08:00:00+00:00,14400.0,1.0,71973,71973,356632.3425387156,356632.3425387156
734,2025-04-10 08:00:00+00:00,2025-04-10 12:00:00+00:00,14400.0,1.0,71993,71993,346750.0716764466,346750.0716764466
735,2025-04-10 12:00:00+00:00,2025-04-10 16:00:00+00:00,14400.0,1.0,72011,72011,348089.43784018734,348089.43784018734
736,2025-04-10 16:00:00+00:00,2025-04-10 20:00:00+00:00,13329.0,0.925625,71994,66644,326224.45239986357,312509.9370928639
737,2025-04-10 20:00:00+00:00,2025-04-11 00:00:00+00:00,14400.0,1.0,71993,71993,355998.5561229576,355998.5561229576
738,2025-04-11 00:00:00+00:00,2025-04-11 04:00:00+00:00,14400.0,1.0,64319,64319,315970.7508437986,315970.7508437986
739,2025-04-11 04:00:00+00:00,2025-04-11 08:00:00+00:00,14400.0,1.0,71992,71992,355624.546396676,355624.546396676
740,2025-04-11 08:00:00+00:00,2025-04-11 12:00:00+00:00,14400.0,1.0,71993,71993,343758.6912111331,343758.6912111331
741,2025-04-11 12:00:00+00:00,2025-04-11 16:00:00+00:00,14400.0,1.0,72009,72009,347171.90963522805,347171.90963522805
742,2025-04-11 16:00:00+00:00,2025-04-11 20:00:00+00:00,13811.0,0.9590972222222223,71985,69044,246012.09914349177,242722.04735580474
743,2025-04-11 20:00:00+00:00,2025-04-12 00:00:00+00:00,13827.0,0.9602083333333333,72006,69141,344042.1774396709,334414.29834014527
744,2025-04-12 00:00:00+00:00,2025-04-12 04:00:00+00:00,14400.0,1.0,72007,72007,349288.9061909928,349288.9061909928
745,2025-04-12 04:00:00+00:00,2025-04-12 08:00:00+00:00,14400.0,1.0,71993,71993,353668.6873307789,353668.6873307789
746,2025-04-12 08:00:00+00:00,2025-04-12 12:00:00+00:00,14400.0,1.0,71998,71998,350893.2721171791,350893.2721171791
747,2025-04-12 12:00:00+00:00,2025-04-12 16:00:00+00:00,13840.0,0.9611111111111111,71995,69195,130432.97348263548,130430.6398950317
748,2025-04-12 16:00:00+00:00,2025-04-12 20:00:00+00:00,14400.0,1.0,55070,55070,40.16818091155258,40.16818091155258
749,2025-04-12 20:00:00+00:00,2025-04-13 00:00:00+00:00,14400.0,1.0,43189,43189,39.18292746070654,39.18292746070654
750,2025-04-13 00:00:00+00:00,2025-04-13 04:00:00+00:00,11419.0,0.7929861111111111,68635,54837,258681.8694261177,210451.3569633355
751,2025-04-13 04:00:00+00:00,2025-04-13 08:00:00+00:00,14400.0,1.0,71997,71997,331777.58751700865,331777.58751700865
752,2025-04-13 08:00:00+00:00,2025-04-13 12:00:00+00:00,13063.0,0.9071527777777778,71985,65303,239267.92217577307,224393.06264996406
753,2025-04-13 12:00:00+00:00,2025-04-13 16:00:00+00:00,14400.0,1.0,72004,72004,322866.28129517596,322866.28129517596
754,2025-04-13 16:00:00+00:00,2025-04-13 20:00:00+00:00,14400.0,1.0,71973,71973,352336.7384995582,352336.7384995582
755,2025-04-13 20:00:00+00:00,2025-04-14 00:00:00+00:00,14400.0,1.0,71962,71962,353796.39332743234,353796.39332743234
756,2025-04-14 00:00:00+00:00,2025-04-14 04:00:00+00:00,14400.0,1.0,71975,71975,347996.7335294046,347996.7335294046
757,2025-04-14 04:00:00+00:00,2025-04-14 08:00:00+00:00,14400.0,1.0,71976,71976,333907.1557114125,333907.1557114125
758,2025-04-14 08:00:00+00:00,2025-04-14 12:00:00+00:00,14400.0,1.0,71985,71985,317778.01148392924,317778.01148392924
759,2025-04-14 12:00:00+00:00,2025-04-14 16:00:00+00:00,14400.0,1.0,72006,72006,314534.72683250584,314534.72683250584
760,2025-04-14 16:00:00+00:00,2025-04-14 20:00:00+00:00,14400.0,1.0,71998,71998,310494.86326867493,310494.86326867493
761,2025-04-14 20:00:00+00:00,2025-04-15 00:00:00+00:00,14400.0,1.0,71997,71997,314129.92072320357,314129.92072320357
762,2025-04-15 00:00:00+00:00,2025-04-15 04:00:00+00:00,14400.0,1.0,72000,72000,342759.0175353894,342759.0175353894
763,2025-04-15 04:00:00+00:00,2025-04-15 08:00:00+00:00,14400.0,1.0,72001,72001,355683.46073716413,355683.46073716413
764,2025-04-15 08:00:00+00:00,2025-04-15 12:00:00+00:00,13900.0,0.9652777777777778,65056,63234,269461.09089434455,268780.5968412841
765,2025-04-15 12:00:00+00:00,2025-04-15 16:00:00+00:00,7135.0,0.4954861111111111,43195,21404,30.455644771952265,14.415041862239343
766,2025-04-15 16:00:00+00:00,2025-04-15 20:00:00+00:00,10526.0,0.7309722222222222,43194,31578,29.872497525169674,22.3216623231233
767,2025-04-15 20:00:00+00:00,2025-04-16 00:00:00+00:00,13875.0,0.9635416666666666,66035,63730,273534.05452301784,265536.939210142
768,2025-04-16 00:00:00+00:00,2025-04-16 04:00:00+00:00,14400.0,1.0,72001,72001,344623.91332966747,344623.91332966747
769,2025-04-16 04:00:00+00:00,2025-04-16 08:00:00+00:00,14400.0,1.0,71996,71996,318121.0234862501,318121.0234862501
770,2025-04-16 08:00:00+00:00,2025-04-16 12:00:00+00:00,14400.0,1.0,71996,71996,348496.92984672985,348496.92984672985
771,2025-04-16 12:00:00+00:00,2025-04-16 16:00:00+00:00,14400.0,1.0,72012,72012,345677.3290491795,345677.3290491795
772,2025-04-16 16:00:00+00:00,2025-04-16 20:00:00+00:00,14400.0,1.0,72003,72003,351019.92069538875,351019.92069538875
773,2025-04-16 20:00:00+00:00,2025-04-17 00:00:00+00:00,14400.0,1.0,72000,72000,346477.3646765847,346477.3646765847
774,2025-04-17 00:00:00+00:00,2025-04-17 04:00:00+00:00,14400.0,1.0,72004,72004,347199.2970674878,347199.2970674878
775,2025-04-17 04:00:00+00:00,2025-04-17 08:00:00+00:00,14400.0,1.0,72002,72002,351451.4439788088,351451.4439788088
776,2025-04-17 08:00:00+00:00,2025-04-17 12:00:00+00:00,14400.0,1.0,72000,72000,348548.7572852076,348548.7572852076
777,2025-04-17 12:00:00+00:00,2025-04-17 16:00:00+00:00,14400.0,1.0,72002,72002,317425.0683411952,317425.0683411952
778,2025-04-17 16:00:00+00:00,2025-04-17 20:00:00+00:00,14400.0,1.0,71998,71998,284948.3283830164,284948.3283830164
779,2025-04-17 20:00:00+00:00,2025-04-18 00:00:00+00:00,14400.0,1.0,71989,71989,348876.7101108377,348876.7101108377
780,2025-04-18 00:00:00+00:00,2025-04-18 04:00:00+00:00,14400.0,1.0,72001,72001,339198.964275255,339198.964275255
781,2025-04-18 04:00:00+00:00,2025-04-18 08:00:00+00:00,14400.0,1.0,71999,71999,341534.7589226145,341534.7589226145
782,2025-04-18 08:00:00+00:00,2025-04-18 12:00:00+00:00,13656.0,0.9483333333333334,69355,65640,257852.17322269682,257850.13172023674
783,2025-04-18 12:00:00+00:00,2025-04-18 16:00:00+00:00,12021.0,0.8347916666666667,43186,36050,31.87771217398661,27.095048378503282
784,2025-04-18 16:00:00+00:00,2025-04-18 20:00:00+00:00,10765.0,0.7475694444444444,43196,32297,41.15951948227328,31.470289799621703
785,2025-04-18 20:00:00+00:00,2025-04-19 00:00:00+00:00,13722.0,0.9529166666666666,71396,68607,324585.9639577733,318572.5061515964
786,2025-04-19 00:00:00+00:00,2025-04-19 04:00:00+00:00,14400.0,1.0,72000,72000,342566.9137426397,342566.9137426397
787,2025-04-19 04:00:00+00:00,2025-04-19 08:00:00+00:00,12054.0,0.8370833333333333,72002,60272,337372.6418913751,282244.62289659295
788,2025-04-19 08:00:00+00:00,2025-04-19 12:00:00+00:00,14400.0,1.0,72004,72004,334151.9400592445,334151.9400592445
789,2025-04-19 12:00:00+00:00,2025-04-19 16:00:00+00:00,14400.0,1.0,72000,72000,334221.8224637871,334221.8224637871
790,2025-04-19 16:00:00+00:00,2025-04-19 20:00:00+00:00,14400.0,1.0,71979,71979,328039.42991083313,328039.42991083313
791,2025-04-19 20:00:00+00:00,2025-04-20 00:00:00+00:00,14400.0,1.0,71976,71976,308097.4640237018,308097.4640237018
792,2025-04-20 00:00:00+00:00,2025-04-20 04:00:00+00:00,14400.0,1.0,71977,71977,326896.9700748313,326896.9700748313
793,2025-04-20 04:00:00+00:00,2025-04-20 08:00:00+00:00,14400.0,1.0,71966,71966,323616.2168408912,323616.2168408912
794,2025-04-20 08:00:00+00:00,2025-04-20 12:00:00+00:00,14400.0,1.0,71997,71997,322854.03665182693,322854.03665182693
795,2025-04-20 12:00:00+00:00,2025-04-20 16:00:00+00:00,14400.0,1.0,72009,72009,319728.35371546936,319728.35371546936
796,2025-04-20 16:00:00+00:00,2025-04-20 20:00:00+00:00,14400.0,1.0,72006,72006,320794.0012809285,320794.0012809285
797,2025-04-20 20:00:00+00:00,2025-04-21 00:00:00+00:00,14400.0,1.0,71993,71993,317172.5874674015,317172.5874674015
798,2025-04-21 00:00:00+00:00,2025-04-21 04:00:00+00:00,14400.0,1.0,71994,71994,320774.36065183097,320774.36065183097
799,2025-04-21 04:00:00+00:00,2025-04-21 08:00:00+00:00,14400.0,1.0,72000,72000,320391.2710120655,320391.2710120655
800,2025-04-21 08:00:00+00:00,2025-04-21 12:00:00+00:00,13774.0,0.9565277777777778,71974,68846,244017.0410314068,244013.69491921703
801,2025-04-21 12:00:00+00:00,2025-04-21 16:00:00+00:00,14400.0,1.0,56183,56183,40.32690958486198,40.32690958486198
802,2025-04-21 16:00:00+00:00,2025-04-21 20:00:00+00:00,13930.0,0.9673611111111111,49878,47530,52738.115871365546,47098.44155064121
803,2025-04-21 20:00:00+00:00,2025-04-22 00:00:00+00:00,14400.0,1.0,71574,71574,330908.8942213146,330908.8942213146
804,2025-04-22 00:00:00+00:00,2025-04-22 04:00:00+00:00,14400.0,1.0,71997,71997,333101.12132454757,333101.12132454757
805,2025-04-22 04:00:00+00:00,2025-04-22 08:00:00+00:00,14400.0,1.0,72000,72000,350309.070176661,350309.070176661
806,2025-04-22 08:00:00+00:00,2025-04-22 12:00:00+00:00,14400.0,1.0,71999,71999,356382.76240495546,356382.76240495546
807,2025-04-22 12:00:00+00:00,2025-04-22 16:00:00+00:00,14400.0,1.0,72004,72004,311913.3561102648,311913.3561102648
808,2025-04-22 16:00:00+00:00,2025-04-22 20:00:00+00:00,13954.0,0.9690277777777778,71993,69766,355539.71768286417,344435.80849370424
809,2025-04-22 20:00:00+00:00,2025-04-23 00:00:00+00:00,14400.0,1.0,71999,71999,349913.04882151197,349913.04882151197
810,2025-04-23 00:00:00+00:00,2025-04-23 04:00:00+00:00,14400.0,1.0,71997,71997,356177.75715926813,356177.75715926813
811,2025-04-23 04:00:00+00:00,2025-04-23 08:00:00+00:00,14400.0,1.0,71999,71999,347273.6230637052,347273.6230637052
812,2025-04-23 08:00:00+00:00,2025-04-23 12:00:00+00:00,14400.0,1.0,71996,71996,352535.79440847447,352535.79440847447
813,2025-04-23 12:00:00+00:00,2025-04-23 16:00:00+00:00,14400.0,1.0,70365,70365,279328.42073783354,279328.42073783354
814,2025-04-23 16:00:00+00:00,2025-04-23 20:00:00+00:00,14400.0,1.0,59824,59824,237895.92492034636,237895.92492034636
815,2025-04-23 20:00:00+00:00,2025-04-24 00:00:00+00:00,14400.0,1.0,71981,71981,303441.0477041516,303441.0477041516
816,2025-04-24 00:00:00+00:00,2025-04-24 04:00:00+00:00,14400.0,1.0,72003,72003,356834.08816664666,356834.08816664666
817,2025-04-24 04:00:00+00:00,2025-04-24 08:00:00+00:00,13587.0,0.9435416666666666,72002,67935,340163.00611541554,320281.040798657
818,2025-04-24 08:00:00+00:00,2025-04-24 12:00:00+00:00,14335.0,0.9954861111111111,72000,71675,350400.03963811585,348812.33538114955
819,2025-04-24 12:00:00+00:00,2025-04-24 16:00:00+00:00,14400.0,1.0,71998,71998,348883.8609752406,348883.8609752406
820,2025-04-24 16:00:00+00:00,2025-04-24 20:00:00+00:00,14400.0,1.0,71994,71994,354658.7434598884,354658.7434598884
821,2025-04-24 20:00:00+00:00,2025-04-25 00:00:00+00:00,14400.0,1.0,71992,71992,353829.1932257093,353829.1932257093
822,2025-04-25 00:00:00+00:00,2025-04-25 04:00:00+00:00,14400.0,1.0,71994,71994,351934.39695418766,351934.39695418766
823,2025-04-25 04:00:00+00:00,2025-04-25 08:00:00+00:00,14400.0,1.0,72000,72000,348537.96055454,348537.96055454
824,2025-04-25 08:00:00+00:00,2025-04-25 12:00:00+00:00,14400.0,1.0,71994,71994,347635.4646261366,347635.4646261366
825,2025-04-25 12:00:00+00:00,2025-04-25 16:00:00+00:00,14400.0,1.0,71995,71995,345840.1627255162,345840.1627255162
826,2025-04-25 16:00:00+00:00,2025-04-25 20:00:00+00:00,14400.0,1.0,72000,72000,346620.1271279497,346620.1271279497
827,2025-04-25 20:00:00+00:00,2025-04-26 00:00:00+00:00,14400.0,1.0,71990,71990,337461.19678307034,337461.19678307034
828,2025-04-26 00:00:00+00:00,2025-04-26 04:00:00+00:00,14400.0,1.0,71995,71995,349500.0837134066,349500.0837134066
829,2025-04-26 04:00:00+00:00,2025-04-26 08:00:00+00:00,14400.0,1.0,72002,72002,349324.5022922025,349324.5022922025
830,2025-04-26 08:00:00+00:00,2025-04-26 12:00:00+00:00,14400.0,1.0,72004,72004,352156.090096669,352156.090096669
831,2025-04-26 12:00:00+00:00,2025-04-26 16:00:00+00:00,14400.0,1.0,71998,71998,351250.3462149215,351250.3462149215
832,2025-04-26 16:00:00+00:00,2025-04-26 20:00:00+00:00,14400.0,1.0,64560,64560,272935.23874713754,272935.23874713754
833,2025-04-26 20:00:00+00:00,2025-04-27 00:00:00+00:00,14400.0,1.0,72003,72003,349387.3948818372,349387.3948818372
834,2025-04-27 00:00:00+00:00,2025-04-27 04:00:00+00:00,14400.0,1.0,72002,72002,339743.4076235951,339743.4076235951
835,2025-04-27 04:00:00+00:00,2025-04-27 08:00:00+00:00,14400.0,1.0,71993,71993,356087.38887379644,356087.38887379644
836,2025-04-27 08:00:00+00:00,2025-04-27 12:00:00+00:00,13165.0,0.9142361111111111,71995,65821,305992.3401014003,275535.5208483137
837,2025-04-27 12:00:00+00:00,2025-04-27 16:00:00+00:00,14400.0,1.0,72003,72003,354796.3105668861,354796.3105668861
838,2025-04-27 16:00:00+00:00,2025-04-27 20:00:00+00:00,14400.0,1.0,71997,71997,358615.69267359574,358615.69267359574
839,2025-04-27 20:00:00+00:00,2025-04-28 00:00:00+00:00,14400.0,1.0,71985,71985,354208.9052224788,354208.9052224788
840,2025-04-28 00:00:00+00:00,2025-04-28 04:00:00+00:00,14400.0,1.0,71991,71991,351528.01716233196,351528.01716233196
